0.000,159784.3702671046,-1019.3960472438484,-578422.6926330779,153780.015625,87.40655245468952,0.008283257320809553,5.248673517685617,89.95574951171875
0.160,159784.63475037372,-1019.389442846179,-578423.6365522726,153614.28125,88.38680605764966,0.14725260487996372,6.801856028820333,89.84805297851562
0.280,159784.8846594449,-1019.37096292153,-578424.4997316217,153489.96875,89.28533391072415,0.2030772398755121,7.9735534627459055,89.5616455078125
0.400,159785.17147821205,-1019.3538100197911,-578425.4988587754,153365.65625,90.32473164354451,0.15260668822537268,9.148073294960664,89.22821044921875
0.520,159785.4904156106,-1019.3460841849446,-578426.6352875214,153241.359375,91.50504221813753,0.04128686267707159,10.32216535696142,89.00299072265625
0.640,159785.83913004943,-1019.3515870571136,-578427.9096732204,153117.046875,92.82628029969055,0.09415806689653401,11.49697751151333,88.89712524414062
0.760,159786.21713981024,-1019.3712323009968,-578429.3223377098,152992.734375,94.28862939251121,0.2286465219164717,12.673850291699921,88.93008422851562
0.880,159786.6251252416,-1019.4036785177886,-578430.8734356535,152868.421875,95.89241745509207,0.34220770474243806,13.853896496043271,89.07550048828125
1.000,159787.06460308807,-1019.4453536327928,-578432.5629819257,152744.125,97.63805662037339,0.41806224483452525,15.037395584294133,89.29501342773438
1.120,159787.53750574644,-1019.4914927631617,-578434.3908403129,152619.8125,99.52592203614768,0.4514492236625044,16.223721480048933,89.52935791015625
1.240,159788.04578118218,-1019.5377275794744,-578436.3567730148,152495.5,101.55629574914929,0.45039625629934005,17.412094255798216,89.70391845703125
1.360,159788.59108641167,-1019.5810366868973,-578438.4605531666,152371.203125,103.72939516266342,0.4271360583759458,18.60216863732031,89.73312377929688
1.480,159789.17465814546,-1019.6197822988033,-578440.7020516634,152246.890625,106.04542234668043,0.392609332535813,19.79394328711968,89.65396118164062
1.600,159789.79730991827,-1019.6533700227737,-578443.0812644408,152122.578125,108.50458899070509,0.35471370969869814,20.987532936097924,89.57113647460938
1.720,159790.45950056537,-1019.6818644702435,-578445.5982977308,151998.265625,111.10711977409665,0.31839616704804785,22.183032607291494,89.5162353515625
1.840,159791.16142541656,-1019.7056848108768,-578448.2533393276,151873.96875,113.85324843227863,0.28636849963055744,23.380496329845776,89.48947143554688
1.960,159791.9031062923,-1019.7254113256931,-578451.0466284858,151749.65625,116.7432123774197,0.2598337771948261,24.579938366081322,89.48602294921875
2.080,159792.68446268904,-1019.7416767179966,-578453.9784314396,151625.34375,119.77724787138868,0.2390017072649287,25.781362575597157,89.49954223632812
2.200,159793.50536531463,-1019.7551008164883,-578457.0490299208,151501.046875,122.9555931010982,0.22336898374820044,26.984757505931313,89.52194213867188
2.320,159794.36567778973,-1019.7662409245968,-578460.2587046969,151376.734375,126.27848333108705,0.21205823284972378,28.1901061615974,89.54977416992188
2.440,159795.26527524507,-1019.7755582332611,-578463.607733289,151252.421875,129.74615359818563,0.2040858871149887,29.397400057159935,89.57708740234375
2.560,159796.20406253013,-1019.7834001481533,-578467.0963799385,151128.109375,133.35883385839406,0.1985686661809599,30.606624806061408,89.60336303710938
2.680,159797.1819776937,-1019.7900002896786,-578470.7249018551,151003.8125,137.1167559369933,0.1948625415426853,31.817774145189453,89.62466430664062
2.800,159798.19898747452,-1019.7954923808575,-578474.4935505277,150879.484375,141.02015361434314,0.19250481917073556,33.03084375938125,89.6417236328125
2.920,159799.25509219378,-1019.7999303936958,-578478.4025569917,150755.1875,145.06924976187292,0.1912226132783131,34.24582898592145,89.65170288085938
3.040,159800.3503057489,-1019.8033129274845,-578482.4521656791,150630.875,149.2642836854793,0.19092526354484124,35.462723429463004,89.66021728515625
3.160,159801.48466221668,-1019.8056064844131,-578486.6425929695,150506.5625,153.6054729691241,0.19155162570203857,36.681532939088996,89.66839599609375
3.280,159802.65820444163,-1019.8067629635334,-578490.9740756847,150382.265625,158.09305721148849,0.19312955480362803,37.90225412252639,89.670166015625
3.380,159803.66612275934,-1019.806821256876,-578494.6915545057,150278.671875,161.94470239814837,0.19518033596154813,38.920977760417905,89.67193603515625
3.500,159804.91162873892,-1019.805763810873,-578499.2822163946,150154.359375,166.70126669248566,0.19851847071563472,40.145204669034136,89.67254638671875
3.620,159806.1964611867,-1019.8034393787384,-578504.0145688339,150030.046875,171.60487538774032,0.20276545492873788,41.37133958031093,89.67315673828125
3.740,159807.52067651192,-1019.799819201231,-578508.8888196929,149905.75,176.65574381954502,0.20784430323001885,42.599393232682125,89.67254638671875
3.860,159808.8843335397,-1019.7948834896088,-578513.9052156677,149781.4375,181.85412540764082,0.213713678990439,43.82935866464336,89.67373657226562
3.980,159810.28748576058,-1019.7886221110821,-578519.0639719297,149657.140625,187.20024178072345,0.2203135991542748,45.06124643165392,89.67495727539062
4.100,159811.73018769376,-1019.7810360789299,-578524.3652960908,149532.8125,192.694307574071,0.22752328460609486,46.29505330706563,89.675537109375
4.220,159813.21248493492,-1019.7721325457096,-578529.809433047,149408.515625,198.3365709951613,0.23526185294448143,47.53077726679899,89.6773681640625
4.340,159814.73443286447,-1019.7619261741638,-578535.3965982271,149284.203125,204.12725446617696,0.2434063380720044,48.76842382934489,89.6798095703125
4.460,159816.29608858516,-1019.7504352331161,-578541.1270226933,149159.890625,210.06659594376106,0.25190935794922015,50.007993386305536,89.6822509765625
4.580,159817.89749510912,-1019.737678617239,-578547.000927891,149035.578125,216.1548203631537,0.2607320654185884,51.249487019030646,89.68472290039062
4.700,159819.5386954485,-1019.7236756682396,-578553.0185352657,148911.28125,222.392152660992,0.2698183199360119,52.49291276453023,89.68722534179688
